userId,attractionId,rating,archetype,dataOrigin,generatorVersion,seed
synthetic-nature-024,rawal-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-024,passu-cones,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-024,badshahi-mosque,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-024,malam-jabba,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-024,lok-virsa,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,upper-kachura,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,anarkali-bazaar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,faisal-mosque,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,malam-jabba,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,bala-hisar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,mall-road,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,shalimar-gardens,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,frere-hall,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-025,swat-museum,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,passu-cones,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,satpara-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,clifton-beach,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,cold-desert,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,bala-hisar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,badshahi-mosque,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,attabad-lake,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,margalla-hills,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,lahore-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-026,anarkali-bazaar,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,mall-road,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,mohatta-palace,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,margalla-hills,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,mazar-e-quaid,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,peshawar-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,passu-cones,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,swat-museum,1,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,shalimar-gardens,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,badshahi-mosque,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-027,clifton-beach,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,rawal-lake,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,lahore-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,patriata,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,lok-virsa,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,satpara-lake,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,pakistan-monument,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,anarkali-bazaar,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,baltit-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,altit-fort,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-028,bala-hisar,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,margalla-hills,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,attabad-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,clifton-beach,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,malam-jabba,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,shalimar-gardens,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,baltit-fort,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,mazar-e-quaid,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,satpara-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,karimabad-bazaar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-029,burns-road,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,mohatta-palace,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,bala-hisar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,rawal-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,peshawar-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,attabad-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,shalimar-gardens,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,satpara-lake,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,anarkali-bazaar,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,shigar-fort,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-030,frere-hall,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,passu-cones,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,faisal-mosque,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,lahore-museum,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,upper-kachura,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,shalimar-gardens,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,badshahi-mosque,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,lahore-fort,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,anarkali-bazaar,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-031,burns-road,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,badshahi-mosque,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,patriata,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,clifton-beach,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,rawal-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,mazar-e-quaid,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,anarkali-bazaar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,karimabad-bazaar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,lahore-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,attabad-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-032,lok-virsa,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,lok-virsa,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,lahore-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,peshawar-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,altit-fort,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,clifton-beach,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,baltit-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,margalla-hills,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,mohatta-palace,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-033,pakistan-monument,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,peshawar-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,bala-hisar,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,upper-kachura,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,mall-road,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,malam-jabba,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,baltit-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,passu-cones,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,badshahi-mosque,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-034,margalla-hills,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,frere-hall,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,mazar-e-quaid,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,karimabad-bazaar,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,lok-virsa,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,attabad-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,baltit-fort,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,faisal-mosque,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,altit-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,anarkali-bazaar,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-035,patriata,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,attabad-lake,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,satpara-lake,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,lok-virsa,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,malam-jabba,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,margalla-hills,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,swat-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,baltit-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,lahore-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-036,peshawar-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,upper-kachura,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,swat-museum,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,altit-fort,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,clifton-beach,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,margalla-hills,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,lok-virsa,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,burns-road,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,pakistan-monument,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-037,shalimar-gardens,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,cold-desert,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,altit-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,karimabad-bazaar,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,pakistan-monument,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,lahore-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,patriata,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,upper-kachura,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,mazar-e-quaid,2,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-038,faisal-mosque,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,satpara-lake,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,clifton-beach,5,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,malam-jabba,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,rawal-lake,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,shigar-fort,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,anarkali-bazaar,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,pakistan-monument,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,mall-road,3,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,margalla-hills,4,nature,semi_synthetic,1.0.0,20260810
synthetic-nature-039,lahore-museum,4,nature,semi_synthetic,1.0.0,20260810
synthetic-family-000,shigar-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,mall-road,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,bala-hisar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,lahore-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,swat-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,badshahi-mosque,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,baltit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,patriata,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,passu-cones,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-000,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,karimabad-bazaar,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,margalla-hills,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,passu-cones,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,altit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,baltit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,shalimar-gardens,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,badshahi-mosque,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,attabad-lake,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-001,peshawar-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,rawal-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,clifton-beach,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,passu-cones,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,attabad-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,burns-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,mohatta-palace,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,faisal-mosque,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,karimabad-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,bala-hisar,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-002,patriata,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,mohatta-palace,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,satpara-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,anarkali-bazaar,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,karimabad-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,faisal-mosque,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,lahore-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,baltit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,malam-jabba,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-003,peshawar-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,peshawar-museum,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,patriata,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,lahore-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,altit-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,upper-kachura,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,malam-jabba,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,shalimar-gardens,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,lahore-museum,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,pakistan-monument,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-004,rawal-lake,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,clifton-beach,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,altit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,badshahi-mosque,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,baltit-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,pakistan-monument,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,lahore-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,bala-hisar,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,rawal-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-005,shalimar-gardens,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,shigar-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,pakistan-monument,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,bala-hisar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,shalimar-gardens,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,faisal-mosque,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,malam-jabba,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,swat-museum,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-006,rawal-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,altit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,frere-hall,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,passu-cones,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,lahore-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,badshahi-mosque,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,patriata,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,malam-jabba,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-007,lahore-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,patriata,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,mazar-e-quaid,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,attabad-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,shigar-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,baltit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,margalla-hills,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,malam-jabba,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,burns-road,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-008,lok-virsa,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,mohatta-palace,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,cold-desert,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,faisal-mosque,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,patriata,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,satpara-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,bala-hisar,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,lok-virsa,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,malam-jabba,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,burns-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-009,karimabad-bazaar,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,anarkali-bazaar,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,peshawar-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,margalla-hills,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,mazar-e-quaid,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,mall-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,clifton-beach,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,frere-hall,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,burns-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-010,lahore-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,peshawar-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,clifton-beach,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,frere-hall,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,altit-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,shalimar-gardens,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,lahore-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,swat-museum,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,shigar-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,bala-hisar,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-011,upper-kachura,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,mall-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,frere-hall,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,satpara-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,attabad-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,peshawar-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,passu-cones,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,baltit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,burns-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,mazar-e-quaid,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-012,rawal-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,patriata,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,mazar-e-quaid,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,lahore-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,altit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,bala-hisar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,swat-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,karimabad-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,peshawar-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-013,mall-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,swat-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,attabad-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,bala-hisar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,mazar-e-quaid,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,margalla-hills,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,baltit-fort,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,altit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,cold-desert,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-014,upper-kachura,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,attabad-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,baltit-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,passu-cones,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,cold-desert,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,swat-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,rawal-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,karimabad-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,mazar-e-quaid,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,anarkali-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-015,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,burns-road,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,karimabad-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,attabad-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,cold-desert,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,shalimar-gardens,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,baltit-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,upper-kachura,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,satpara-lake,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-016,mall-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,burns-road,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,swat-museum,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,bala-hisar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,margalla-hills,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,lok-virsa,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,passu-cones,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,satpara-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,clifton-beach,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,malam-jabba,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-017,upper-kachura,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,clifton-beach,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,shalimar-gardens,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,pakistan-monument,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,upper-kachura,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,frere-hall,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,swat-museum,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,attabad-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,bala-hisar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,karimabad-bazaar,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-018,rawal-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,burns-road,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,patriata,1,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,shigar-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,shalimar-gardens,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,margalla-hills,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,passu-cones,2,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,lahore-fort,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,satpara-lake,4,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,upper-kachura,5,family,semi_synthetic,1.0.0,20260810
synthetic-family-019,altit-fort,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-020,mazar-e-quaid,3,family,semi_synthetic,1.0.0,20260810
synthetic-family-020,clifton-beach,4,family,semi_synthetic,1.0.0,20260810
